timestamp,user,clasificación,topic,msj
2018-10-09 00:15:49,Veronic03116584,Negativo,arsa,"@LATAMAirlinesUS  nunca me devolvieron el valor del equipaje dañado, en los mails decían que lo harían y no fue así, pasaron 6 meses @emirates @Aerolineas_AR @AirEuropa"
2018-10-08 21:46:08,RosaliaKowal,Positivo,arsa,"@Aerolineas_AR Me compré 8 pasajes, ida y vuelta Res-BsAs...$790 el tramo...un lujo! Ésta vez es verdad la promo"
2018-10-08 20:57:23,jimenaroldan,Negativo,arsa,En el mes de Marzo pasado tenia planeado un vuelo a Peru pero x razones personales no pude hacerlo. Ayer finalmente buscamos un nuevo vuelo con @Aerolineas_AR y encontramos un buen precio y casualmente ahora nos dicen q el pago no se procesó.  Era digital y no funciona nada....
2018-10-08 20:46:26,TAbusleme,Negativo,arsa,"@Aerolineas_AR Ahora no nos quieren subir, discriminacion, maltrato y abuso de poder!!!! Eso es esta aerolínea!!!!"
2018-10-08 17:11:14,maurocaino,Negativo,arsa,@Aerolineas_AR Quise comprar Buenos Aires a Jujuy para abril y no tienen esos precios que publican.
2018-10-08 11:39:03,Canal12TrelewTV,Positivo,arsa,"#Trelew contará con 15 mil asientos más de @Aerolineas_AR a partir de la incorporación de más vuelos desde el mes de octubre, con el objetivo de acompañar el inicio de la temporada de pingüinos y la continuidad de ballenas https://t.co/px4qWb8FAM"
2018-10-08 11:36:10,German_m,Positivo,arsa,@nicko737 @Aerolineas_AR Fotón! 👏🏻👏🏻👏🏻👏🏻
2018-10-08 11:09:32,EstacionTrip,Neutro,arsa,Así recibe el aeropuerto de #Trelew cuando llegás en el vuelo directo de @Aerolineas_AR desde #Córdoba para la temporada de 🐧 y 🐳 porque esa es tierra de dinosaurios @CiudadTrelew @ChubutPatagonia https://t.co/ErO8PHP4jz
2018-10-08 02:46:23,ChubutPatagonia,Positivo,arsa,"#Chubut Un cuadro de naturaleza viva, por @juasalas en @lacapitalmdq, que estuvo en #PeninsulaValdés gracias a @Aerolineas_AR y @ChubutPatagonia https://t.co/iprsra337Y"
2018-10-07 23:49:48,VOneAeroPasion,Positivo,arsa,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Muy linda!
2018-10-07 23:37:05,Vickypuye,Positivo,arsa,"@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Impresionante,Hermosa!!!👏👏👏"
2018-10-07 23:30:06,mecomolassss,Positivo,arsa,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Espectacular! Como haces esa foto!?
2018-10-07 23:25:52,Jorgeavellino,Positivo,arsa,@KikeLippi @nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Muy buena!!!!! 💪💪💪💪
2018-10-07 23:12:18,nicko737,Positivo,arsa,@KikeLippi @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Gracias kike!!! 🛫🛫🛫
2018-10-07 23:11:36,nicko737,Positivo,arsa,@vickyulf @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Gracias Vicky!!
2018-10-07 23:11:30,nicko737,Positivo,arsa,@diazpez @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters JEJJEJE https://t.co/XqfvpWvWJE
2018-10-07 23:05:29,vickyulf,Positivo,arsa,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Divina Nico
2018-10-07 23:02:38,KikeLippi,Positivo,arsa,@nicko737 @Aerolineas_AR @De_aviacion @aviacionline @AvionesCordoba @HANGARX @iloveaviacion @SpottersArg @avgeekretweeter @SirChandlerBlog @ArgSpotters @diazpez Excelente Nico
