2018-10-05 18:20:50,CableFibertel,"@vicfabrice @fibertel Hola Vicfabrice, nos podrás enviar por dm el nro de dni de la cuenta por la que cosnultás así podemos ayudarte? Te espero!",Neutro
2018-10-05 16:48:18,CableFibertel,"@foucaultfortine @fibertel Hola! Seguinos y envianos un msj privado con el DNI del titular, asi nos fijamos si la cuenta sigue activa o no.   Gracias.",Neutro
2018-10-05 15:44:10,CableFibertel,"@juangazzola @fibertel @DNDConsumidor @BAconsumidor Hola Juan, te dejé dm.",Neutro
2018-10-05 15:43:49,iplanliv,"@AlternateRabbit @fibertel Hola, te respondimos por DM !",Neutro
2018-10-04 23:12:21,Camilaccg_,Puede andar más para la mierda @fibertel,Negativo
2018-10-04 22:03:07,CableFibertel,@celiasofovich @fibertel Te respondí por DM. Saludos!,Neutro
2018-10-04 20:53:46,iplanliv,"@AlternateRabbit @fibertel Hola, seguinos asi te respondemos por DM !",Neutro
2018-10-04 19:23:13,CableFibertel,@paodessaner @fibertel Hola! Te respondimos por DM.,Neutro
2018-10-04 18:25:15,Scotta82,"Hola @fibertel estaría bueno que funciones, ya van como 3 horas sin internet",Negativo
2018-10-04 17:01:07,CableFibertel,"@polidelr @fibertel Hola, soy Cinthia. Te respondí por DM, seguimos por ese medio. Saludos.",Neutro
2018-10-04 15:16:16,CableFibertel,@memanoukian @fibertel Hola Matias! Enviame por privado el numero de cliente para poder ayudarte. Te espero!,Neutro
2018-10-04 15:09:32,OhJuana,@fibertel pésimo servicio. Hace una semana que me tienen dando vueltas con una instalación. Nadie se hace cargo.,Negativo
2018-10-04 14:46:29,xsamskellington,"Todo el tiempo lo mismo @fibertel, tu servicio es horrible y carísimo por nada. https://t.co/vVxaWCv2LR",Negativo
2018-10-04 13:26:14,CableFibertel,@Sil_SdeU @fibertel Te respondí por DM!,Neutro
2018-10-04 04:33:18,CableFibertel,"@TefiWagner @fibertel Te respondí por DM, Stefanía.",Neutro
2018-10-04 04:28:13,LuuchoCasla11,Como me voy a quedar sin internet ahora la re concha de tu madre @fibertel,Negativo
2018-10-04 04:25:01,luchiiantonelli,@fibertel podes andar bien la reconcha de tu madre,Negativo
2018-10-04 04:22:46,LardapideI,"@matiguevara_ @fibertel es increíble amigo.. no pueden brindar un servicio así, es impresentable de verdad",Negativo
2018-10-04 00:41:13,CableFibertel,"@PerrMatt @fibertel Hola, te respondí por DM. Saludos.",Neutro
2018-10-04 00:28:37,andreaplibres,Sres @fibertel sin servicio desde ayer,Negativo
2018-10-04 00:24:28,CableFibertel,"@die_cuervo @fibertel Te respondí por DM, Diego.",Neutro
2018-10-04 00:09:02,Agos_Terraza,@fibertel no me anda internet¡!!!!!!!!!,Negativo
2018-10-03 22:51:53,CableFibertel,@mariafeduelo @fibertel Buenas tardes por favor seguí la cuenta y envianos por DM el DNI del titular para poder ayudarte. Te esperamos.,Neutro
2018-10-03 22:44:57,MMoussegne,"@fibertel buenas tardes, el día de ayer estuve prácticamente todo el día sin internet, soy d Ramos Mejía, les paso mi número de cliente?",Negativo
2018-10-03 16:55:40,ortizrm,@DNDConsumidor @fibertel Gracias!!,Positivo
2018-10-11 20:26:28,gbruno2201,@vwargentina Ya envíe mi datos por mensaje privado y nada,Negativo
2018-10-11 20:24:08,HernanFAlbornoz,@vwargentina Se me rompió el sistema de embrague con menos de 1 año y medio de uso todo en ciudad . La garantía es sólo es para los primeros 6 meses. Menos mal que no la use en el campo. Me duraba 2 días!,Negativo
2018-10-11 20:21:27,HernanFAlbornoz,@vwargentina @gbruno2201 Lo mismo me pasa a mi. No dan respuesta! Saludos,Negativo
2018-10-11 20:19:47,SuranClub,Te llevamos a visitar la planta de  @vwargentina en Pacheco. Ingresa a nuestro grupo en Facebook y entérate! https://t.co/YyK2AhIyPP https://t.co/83Sskrwr6V,Positivo
2018-10-11 19:17:11,InfoAutoAr,#Volkswagen #TCross: su producción iniciará en diciembre en #España. Se presentará oficialmente el próximo 25 de octubre en Holanda. @vwargentina - Léelo en la web de @InfoAutoAr (https://t.co/Pldo220DlV) https://t.co/yIQQybxI6I,Neutro
2018-10-11 18:18:58,InfoAutoAr,#Volkswagen anuncia nuevas #financiaciones y #beneficios durante octubre @vwargentina - Combustible gratis hasta fin de año y financiación a tasa 0% a 24 meses. Léelo en la web de @InfoAutoAr (https://t.co/nZamTgTBaL) https://t.co/M7GsAj6KeL,Positivo
2018-10-11 18:07:49,hoeffner,"No solo eso, habiendo pagado, mas o menos 75/80 mil pesos. Finalmente les retire el auto, lo hice todo con plata de mi bolsillo por el 20% del valor que te pasan ellos y con repuestos originales. @vwargentina  @carone No hagan services oficiales!! Te roban la plata!! https://t.co/dNtCLad4O7",Negativo
2018-10-11 16:17:32,hoeffner,"Les recuerdo a todos los que no vieron mi Tweet de la semana pasada, que @vwargentina  ni @CARONE  cumplen con las garantías de los autos que venden. Aviso, a mi, con el 100% de los services cumplidos al pie de la letra no me cumplieron y te llenan de excusas.",Negativo
2018-10-11 14:17:59,natihoz,"@vwargentina 4) Ahora (50.000km aprox) tengo colgando una de las patas de la caja , se salió el tornillo entero",Negativo
2018-10-11 14:17:58,natihoz,"@vwargentina  GOL POWER 2013  1) Entre los 25.000 y 30.000km , se gastaron las 4 cubiertas  2) Menos 30.000km, se fisuró 5 o 6 veces el multiple de escape (brida a la salida y en el cuerpo mismo)  3) Menos 40.000km, cambio 4 amortiguadores nuevos.",Negativo
2018-10-11 14:16:12,natihoz,@vwargentina GOL POWER 2013 - todos los problemas juntos en menos de 60.000KM!!!!,Negativo
2018-10-11 12:24:14,NinaPergolesi,@DiegoDaorden @vwargentina No tengo dudas!! Polo también es un caño. Un fierrito.,Positivo
2018-10-11 12:22:16,DiegoDaorden,"@NinaPergolesi @vwargentina Polo... Tengo un 1.9D que lo amo, y mi bolsillo más",Positivo
2018-10-11 12:19:04,NinaPergolesi,"@DiegoDaorden @vwargentina Siempre ganó por goleada diego. 💪🏻como me gustaría verlos con un equipo oficial. Autos nobles si los hay, gol, voyage etc.",Positivo
2018-10-10 23:21:19,dai_ram,"@vwargentina DECEPCIONADA CON LA MARCA, NUNCA MAS!NO RECOMIENDO LA MARCA NO AYUDAN CUANDO LAS COSAS LES SALEN MAL pero cuando tienen que vender son los primeros..NO RECOMIENDO LA MARCA. A las Suran HIGHLINE No le anda la bateria,las cambian y siguen sin funcionar y NO SOLUCIONAN",Negativo
2018-10-10 21:21:02,PuchetaDaniel,Muy bien @vwargentina Calidad asegurada dando fe por expericiencia https://t.co/xuoCIZg32r,Positivo
2018-10-10 21:06:37,DiegoDaorden,@cristianre78 @lauraviajera @vwargentina Yo tengo un Polo gasolero y zafó del escándalo... no se metan con el 1.9. Cañón!!!,Positivo
2018-10-10 21:03:59,TiempoMotorARG,"#Volkswagenfest Más beneficios en Octubre, financiación a tasa 0, combustible gratis, beneficios en seguros y postventa, entre otros @vwargentina @VWAmarokArg https://t.co/kghNFZMtpN https://t.co/EW1zSMFBea",Positivo
2018-10-10 21:03:12,cristianre78,"@lauraviajera @DiegoDaorden @vwargentina Y, digamos la verdad, el Volkswagen es un caño. Yo tengo un Gol y no te deja tirado jamás.",Positivo
2018-10-10 20:59:29,lauraviajera,"@DiegoDaorden @vwargentina Y si. Son lideres en este mercado. El escandalo del Diesel precipitó su salida del WRC, por ejemplo. Una pena.",Neutro
2018-10-10 20:51:45,DeCarloNestor,"Si hacemos una competencia de ineficiencia, en el podio habría un empate entre @vwargentina y @BNPPCardifARG entre ambos no se pueden pasar UN MAIL hace casi dos meses! Felicitaciones! Tienen mi dirección para buscar el premio!! 😡😡",Negativo
2018-10-10 18:56:24,harpetho,Oktober Fest en VW !!  @vwargentina superó las 100.000 ventas en la Argentina y lo festeja en octubre con más beneficios exclusivos. 101.722 unidades patentadas en lo q va del año es motivo para seguir el VW Fest https://t.co/htgZ8AyQ9h,Positivo
2018-10-10 18:26:44,ELLOCOTRAVERSO,"@DiegoDaorden @vwargentina Ya lo tengo comprobado. Yo soy hiperfanatico de Renault, desde el Torino para aca, pero hace por lo menos 15  años estoy con la VW en varios modelos y versiones. Funcionan a pasto y agua",Positivo
2018-10-10 18:13:23,harpetho,"@DiegoDaorden @vwargentina No está en Automovilismo argentino, pero si en F3 como proveedor d motores , en Rally Cross acaba d ganar el Cto mundial y debutan c un nuevo VW Polo en WRC2...",Neutro
2018-10-10 17:51:29,DiegoDaorden,"Desde hace unos días, cuando vamos al colegio con mis hijos, empezamos a jugar a decir y contar las marcas de los autos que vemos. @vwargentina gana por afano, mal. Por cada 10 autos, seis son VW. Hagan la prueba con los suyos... ¡¡¡Y la marca no está en el automovilismo!!! https://t.co/ZIoMWYpdzr",Positivo
2018-10-10 17:49:57,jcvautos,"Continúa durante octubre la campaña de beneficios exclusivos @vwargentina . Tasa 0%, seguros, posventa, combustible gratis etc. ""VolkswagenFest"" @Mitreylosautos @MartinMassimino @sorroconese @mgq @tomasamorena https://t.co/CJ9IOMJzzw",Positivo
2018-10-10 17:48:48,16valvulas,Volkswagen Argentina ya superó las 100.000 unidades vendidas en el año y continúa con el VW Fest https://t.co/XpA9hP0e6A @vwargentina @tomasamorena https://t.co/29oHgXSlkC,Positivo
2018-10-10 17:03:01,TutaCentral,Y estoy pagando 3 lucas de seguro como si tuviera una ferrari la concha bien de tu madre @vwargentina hijos de mil puta atiendanme el teléfono,Negativo
2018-10-10 15:50:14,Agroverdad,"#NuevoVento @vwargentina presenta en Córdoba el nuevo Vento, la séptima versión de un ""vehículo icónico"" para la marca, dijo Martín Massimino, de Mkt de VW https://t.co/PJIoKw8CCE",Neutro
2018-10-10 14:32:42,TiempoMotorARG,Volkswagen continúa anticipando en Europa el T-Cross ►https://t.co/E0jbqNIjWX @vwargentina https://t.co/Z3Xpm5Rnru,Neutro
2018-10-10 14:27:08,TiempoMotorARG,Volkswagen continúa avanzando con el T-Roc Cabrio ►https://t.co/P8GblybAtH @vwargentina https://t.co/fHjCiSBOPX,Neutro
2018-10-10 14:21:48,hoeffner,"Fui, compre el Auto, vento 1.4 en car one pilar a @vwargentina hice 7 services oficiales, valor mas /menos por los 7 seran 75/80 lucas, a la primera que tenian que poner ellos, te llenan de excusas y te quieren cobrar un dineral! Y la gtia.? No hagan services oficial Chantas mal!",Negativo
2018-10-10 14:02:13,CarsDriveCba,#SucedeAhora: @vwargentina presenta el nuevo Vento en Córdoba. https://t.co/qOO026GB8p,Neutro
2018-10-09 23:00:22,Totalmedios_com,Camiones @Volkswagen cumple 20 años en la @vwargentina y lo celebra con esta campaña realizada por @GeometryArg @GeometryGlobal  https://t.co/6RkH5xdSXM https://t.co/VTM7aqXVAz,Neutro
2018-10-09 18:20:29,sfarias03,"@vwargentina Buenas tardes, quiero saber como puedo cambiar el seguro del auto de mi plan de ahorro, por uno en forma particular. Desde ya muchas gracias saludos",Neutro
2018-10-09 17:45:47,16valvulas,I am intuitive: Volkswagen destaca la tecnología y conectividad del T-Cross con un nuevo teaser https://t.co/8vxtfPbM0m @vwargentina @tomasamorena https://t.co/VbeQamuR5M,Positivo
2018-10-09 16:30:40,Totalmedios_com,#Vaivenes la campaña realizada por @GeometryArg @GeometryGlobal para #Camiones de @vwargentina  https://t.co/6RkH5xdSXM https://t.co/hK6mZS2nqM,Neutro
2018-10-09 11:25:32,horacioalonso16,"En ADEFA se viene un nuevo presidente. Por orden alfabético, le tocaba a Scania pero no, será Hernán Vázquez, CEO de @vwargentina . El recambio se hará  el 17 de octubre, justo el Día de la Lealtad para una pequeña traición (a una tradición de la entidad) https://t.co/DhLQ9ajmwp",Neutro
2018-10-09 00:12:42,AlAdadjr,"@vwargentina Por que no existe un servicio postventa y service oficial en la zona de Tartagal, pcia. de Salta?? Hay que hacer 400 km para hacer un service",Negativo
2018-10-08 23:32:29,CarinaGallinger,"@vwargentina hola. Necesito resolver un problema. El seguro de desempleo me esta pagando la cuota del auto, pero no el seguro. Desde haimovich parana me dicen q necesito unos cupones en blanco para poder pagar. Yo no tengo esos cupones y hasta la fecha no me han resuelto. Gracias",Negativo
2018-10-08 20:44:02,PeterFoxter,@vwargentina y @EscobarVW NO se hacen cargo de las garantias de los 0km. Ojo al piojo.,Negativo
2018-10-08 18:53:23,estebank1961,@espasa @vwargentina x dm me dijeron 72 hs para responderme. hoy 1 semana y nada. seguiré esperando a que respindan. gracias por v/atencion.,Negativo
2018-10-08 17:40:33,DossierNet,"""Vaivenes"", nueva campaña de Geometry para Camiones de Volkswagen Argentina https://t.co/vySoUGfiry @vwargentina @GeometryArg https://t.co/PaxtqIP1sK",Neutro
2018-10-08 16:43:06,magsanse1,@VW_es Una pedazo de máquina de @VW_es  @VW  @vwargentina,Positivo
2018-10-08 15:13:56,Mendiccini,"@vwargentina Hola, necesito hacer una consulta. Les mando DM",Neutro
2018-10-08 14:22:20,aaaleksich,@vwargentina Como obtengo mas Info de esta promo?. Compre el nuevo vento pero en la concesionaria no tenían información,Neutro
2018-10-06 18:08:13,95choper95,@vwargentina la concha de tu madre,Negativo
2018-10-06 16:09:17,InfoAutoAr,#Volkswagen y #Microsoft anuncian una alianza estratégica @vwargentina - Ambas empresas colaborarán estrechamente para acelerar la transformación digital de Volkswagen. Léelo en la web de @InfoAutoAr (https://t.co/PASzvaKHco) https://t.co/harOmk4Hme,Neutro
2018-10-06 16:04:51,MartinSalaMdp,"@mperezpelaez @ElReflector1 @MonitaPrensa ahí estaremos !!!! @Burgwagen @RevistaCentral1 @vwargentina @MonitaPrensa , sin dudas uno de los lanzamientos del año !!!",Positivo
2018-10-06 13:40:00,gbruno2201,"@vwargentina La mejor marca, la peor atención. No atienden nunca los teléfonos de autoahorro hasta 90 min de espera...y la pagina web hace mas de una semana que no funciona el estado de cuenta, no me permite cancelar el plan.. Después se quejan que no venden",Negativo
2018-10-06 13:38:54,gbruno2201,"@vwargentina La mejor marca, la peor atención. No atienden nunca los teléfonos de autoahorro hasta 90 min de espera...y la pagina web hace mas de una semana que no funciona el estado de cuenta, no me permite cancelar el plan.. Después se quejan que no venden",Negativo
2018-10-05 19:23:39,aapresid,Hoy socios de #Aapresid disfrutaron del test drive de la Amarok V6 Comfortline Gracias @vwargentina por dejarnos formar parte de este jornada! #ExperienciaAmarok https://t.co/gyrsIHkKYb,Positivo
2018-10-05 17:41:09,ius_2014,@TiempoMotorARG @vwargentina La versión anterior no tenía caja de 7?,Neutro
2018-10-05 12:54:00,anitabilbao,@vwargentina Horrible y trisitismo el mensaje de esta publicidad. #NuevoVento #VW,Negativo
2018-10-05 11:55:15,CarsDriveCba,"Primer video oficial del nuevo @vwargentina T-Cross en su versión brasileña. Se presenta el 25/10 a nivel mundial, a Argentina llega en segundo semestre de 2019. https://t.co/pIp3MqzC4R",Neutro
2018-10-04 21:33:01,hoeffner,@vwargentina  Cumplan con la garantía de sus vehiculos!! Hacer los services oficiales no sirve de nada!! Siempre la dibujan y cobran mas del doble que un taller normal. El día que pasa algo se hacen los giles y siempre tienen excusas. Me pasó en Car One de Panamericana!,Negativo
2018-10-04 14:02:40,ChiriRomi,"*se portó y nos trajo de vuelta a casa. Los felicito por el equipamiento y estabilidad de la Camioneta, nos trajo De Gral Acha a Merlo Bs As. Más de 700 km. Grande @vwargentina",Positivo
2018-10-04 12:58:09,AC_FACMA,@HorizonteA @juancarlosgrasa @VWAmarokArg @carolina_jalon @vwargentina Muy linda invitación!,Positivo
2018-10-04 12:00:16,GPSTaller,@matiasantico de @TNAutos prueba el nuevo #sedan #VWVirtus 1.6 AT ¡ Lo disfrutamos juntos aquí ▶https://t.co/dvzHlZ5Xnq ! @volkswagen @vwargentina @gpstaller Registrate en https://t.co/giTNtX5cMS Bajá app para @Android en https://t.co/giTNtX5cMS #BuenViaje https://t.co/KG48pE6juI,Neutro
2018-10-04 10:42:41,AWArgentina,Más datos sobre el T-Cross de VW @vwargentina https://t.co/BldTqkNalk,Neutro
2018-10-04 03:13:47,GuidoTonelli,El @vwargentina #NuevoVento pasó por @routieretest 👇 https://t.co/QbdKbumWyZ,Neutro
2018-10-03 18:06:04,GuastiniLuis,"Junto a @MaraSwan y @mofloresb visitamos la planta de @vwargentina. Además de recorrerla, intercambiamos detalles sobre prácticas de diversidad. Afortunadamente, cada vez más organizaciones promueven la inclusión laboral. ¡Gracias por recibirnos! https://t.co/FdmBhRSukc",Neutro
2018-10-03 17:14:58,autofaro,Volkswagen Argentina brinda una serie de oportunidades y beneficios a su clientela para toda su gama de productos en el mes de octubre. cc @vwargentina https://t.co/4ByHON0NcZ https://t.co/0Eq6N9Lr5f,Positivo
2018-10-03 16:51:44,autofaro,Volkswagen y Microsoft acordaron una sociedad estratégica para acelerar la inserción de la automotriz germana en el mundo digital. cc @vwargentina https://t.co/F3QQRVPJkN https://t.co/fLpB7kzyt5,Neutro
2018-10-03 14:29:05,gerardodagos,@vwargentina No atienden al 0810. Por mails no contestan.  Como me comunico para recibir respuesta?,Negativo
2018-10-03 13:50:35,ferfrataa,Dejen de aumentar el auto hijos de puta @vwargentina,Negativo
2018-10-02 18:27:16,JanuGenia,Pasan los años y cada vez odio mas a @vwargentina y la incompetencia con la que se manejan. Sumamente insatisfecha. #LoDije,Negativo
2018-10-02 18:08:17,MasCreativos_sg,@vwargentina #sonunavwerguenza complices de la agencia ALRA S.A.  mentiras 24 x 7 se lavan las manos.,Negativo
2018-10-02 17:48:16,RadioDelCampo,Comida con la gente de @vwargentina @VWAmarokArg en San Isidro. Charlando con @JuanGrasa  @carolina_jalon https://t.co/GWgVEEscSN,Neutro
2018-10-02 16:27:02,mitreyelcampo,Amarok sigue apostando al campo con acuerdos estratégicos @VWAmarokArg @vwargentina @carolina_jalon https://t.co/Vm2PcbzxzA https://t.co/G8CPYzNYZQ,Neutro
2018-10-02 12:27:05,diego_tiseira,"Sigo esperando respuesta de @vwargentina No le recomiendo a nadie que se meta en un Plan. Una vez que estás adentro, destrato total con los clientes. @DNDConsumidor",Negativo
2018-10-01 22:31:55,TiempoMotorARG,[INFORME] @vwargentina se quedó con el N°1 en ventas en el mes de septiembre ►https://t.co/fmQ0Ikv8xL https://t.co/qg9NRMBD6b,Positivo
2018-10-01 21:35:05,gascampana,"@vwargentina 14:03 te envié el mensaje privado como me pediste, sigo sin respuesta..",Negativo
2018-10-01 18:59:17,benjaminsaenz,"@vwargentina les mandé DM,mail,por teléfono NO solucionan el problema y la web desactualizada. DESASTRE. Necesito una respuesta urgente HOY",Negativo
2018-10-01 16:33:14,robimpaglione,@gascampana @SebaFernandezB @vwargentina A nadie le importa un cuerno. La Pxma vez no compres esa marca de auto. Quien no tiene posventa no se le compra nada. Son unos turros,Negativo
2018-10-01 12:43:19,gascampana,Tan difícil es conseguir el repuesto de un broche de cinturón de seguridad @vwargentina ? Hace una semana que me vienen dando vueltas... “nada satisfactoriamente” sería mi respuesta a la consulta sobre mi experiencia. https://t.co/IFLuacpbuw,Negativo
2018-10-01 11:20:47,CarsDriveCba,Promociones: combustibles gratis y otros beneficios de @vwargentina   https://t.co/1Vw6tvWLZe,Positivo
2018-10-11 20:53:45,SamuCastro1425,"@FlashPCT @mrodriguezott @Apple Confiaremos en ti , la verdad es que no me gustaría dejar apple para pasar a Android , pero si no queda más remedio ....",Neutro
2018-10-11 20:40:15,finalfyl,@Apple estafa,Negativo
2018-10-11 20:24:00,unparrafomas,@Apple Bienvenido al consumismo mejor dicho.,Negativo
2018-10-11 20:00:33,InformaBTL,. @Amazon y @Apple rechazan que sus sistemas tienen #chips del #espionaje chino  https://t.co/SGkP1fgp6k,Neutro
2018-10-11 19:55:33,CertidealES,@shakesporrillo @Apple Los nuestros también vienen con garantía larga y puedes conseguirlos a ese precio ;),Positivo
2018-10-11 19:43:59,albertjorquera,La fotografía nocturna del @Apple Iphone XS Max es una pasada! Brutal el cambio en este aspecto concreto 🔝🔝🔝 https://t.co/TDS8cqmGpF,Positivo
2018-10-11 19:42:57,joeliconx,Me gustan lo iPhones pero la verdad Google Pixel 3XL por el mismo precio del XS si tiene cargador rápido y además algunos accesorios   https://t.co/QTH1D9eWIW Aprendan algo @Apple,Neutro
2018-10-11 19:40:39,Hugovisiglia,@Apple Bajarlo de precio! Estamos locos!? Ni con el nuevo sueldo mínimo!! 😂😂😂 https://t.co/hdSe9RTJNt,Negativo
2018-10-11 19:25:43,shakesporrillo,"@CertidealES @Apple Mejor comprar uno nuevo de 200 euros que viene con garantía y te va a servir para lo mismo (llamar, que te llamen y mandar whatsapp) y te ahorras un dinerito. 😏",Positivo
2018-10-11 19:00:57,sebastiansoto23,@omargcasanova @WhatsApp @Apple Si te van a leer,Positivo
2018-10-11 18:49:49,MonseOrtegaaa,"@Apple te amo, pero qpd con qué estás sacando Software cada 3 días? 🙃",Positivo
2018-10-11 18:46:48,umsalazar,"Mucho cuidado! Circula un correo fake de la Apple Store; indicando una supuesta compra y que pide confirmar o cancelar abriendo un PDF adjunto, es #Pishing ya que abre una web fraudulenta para gestionar el Apple ID @Apple @AppStore https://t.co/SSWtlFTv9x",Negativo
2018-10-11 18:37:46,chemafrias,"Pregunta seria: ¿Cómo hacen para que los audífonos del iPhone no se les boten cada dos canciones? Muy bonito el diseño, pero no se sostienen. ¿Tendré que operarme las orejas? @Apple",Neutro
2018-10-11 18:35:38,DelAngelKar,A veces me da la impresión de que @Apple hace al fregadazo sus actualizaciones de iOS y luego vienen los parches de “x” correciones de errores. 😑,Negativo
2018-10-11 18:18:16,sovject,"Supongamos que se quedan sin espacio en su iPhone o Macbook, se compran espacio en iCloud. Proceden a borrar las cosas de sus dispositivos asumiendo que ya están resguardados en la nube, no, se borra también de iCloud y pierden su información. Son unos putos genios, @Apple. Bravo",Negativo
2018-10-11 17:59:50,_MabelMurcia,La cámara frontal del iPhone X’s está UNA MIERDA. Se devolvieron al iPhone 6 otra vez @Apple,Negativo
2018-10-11 17:37:20,Aragon_Edwin,Mil y un fallas con el #iPhoneXS o el #IOS12 o de ambos pero de verdad se tienen que corregir varias cosas!! @MxApple @Apple y eso para aplicaciones nativas!! Pues qué pasó??,Negativo
2018-10-11 17:32:34,Annangura,"Una vez más  @Apple decepcionando, no puede ser que inviertan más de 5 millones de pesos en un teléfono que no carga, o que cada semana o cada 15 días tengan que actualizar el iOS de los dispositivos no por el avance tecnológico, sino, para corregir errores. ¡Vergonzoso! 😡",Negativo
2018-10-11 17:31:16,sandracastillo0,"Tan bueno es el servicio al cliente de @apple que te da la opción de elegir el tipo de música que prefieras en lo que esperas a que te atiendan, son pequeños detalles pero hasta eso cuidan.",Positivo
2018-10-11 17:30:54,metrocuadrado,Las instalaciones de @Apple Park han costado aproximadamente 5.000 millones de dólares. ¿Qué opinas de este nuevo edificio?  https://t.co/0r1NXxNHFK,Neutro
2018-10-11 17:02:24,Alfredbarrraza,@Apple porque me hacen cargos a mi tarjeta que nunca autorice y que nunca existieron 😡😡😡,Negativo
2018-10-11 16:41:53,agosssw,nose si cpn la plata de mis quince comprarme una csmara o un celular O HACER ALGO CON ESTE PORQUE NO ME CARGA Y NO ES EL CARGDOR ES RL CELULAR @Apple SOS UNA PORONGA,Negativo
2018-10-11 16:31:50,_bree_nn,@Apple como puedo reclamar una compra que no realice yo y se está haciendo uso de mi cuenta 🤔 @AppleSupport,Neutro
2018-10-11 16:17:59,fIowerdrop,hacer las baterias mejores por favor @apple,Negativo
2018-10-11 16:13:28,AlfonsoDCC,.@Apple fortalece su división de chips con una inversión de 600 millones de dólares en @DialogSemi. Te lo cuento ⬇️  https://t.co/c2QL9xIfJp,Neutro
